touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-000738,,2026-06-18T17:19:55,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,WA,43.16,0,Google Ads,System-Observed
TOUCH-000739,,2026-06-18T08:42:47,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,WA,35.7,0,Google Ads,System-Observed
TOUCH-000740,,2026-06-22T07:27:36,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,UT,21.39,0,Google Ads,System-Observed
TOUCH-000741,,2026-06-05T19:31:26,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,CA,39.22,0,Google Ads,System-Observed
TOUCH-000742,,2026-06-06T18:16:24,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,TX,20.56,0,Google Ads,System-Observed
TOUCH-000743,,2026-06-15T18:16:07,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,FL,19.49,0,Google Ads,System-Observed
TOUCH-000744,,2026-06-22T10:42:11,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CO,35.54,0,Google Ads,System-Observed
TOUCH-000745,,2026-06-24T17:02:55,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,FL,38.72,0,Google Ads,System-Observed
TOUCH-000746,,2026-06-23T09:04:34,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,OR,22.44,0,Google Ads,System-Observed
TOUCH-000747,,2026-06-12T17:58:49,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,UT,33.06,0,Google Ads,System-Observed
TOUCH-000748,,2026-06-24T14:10:35,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,FL,43.59,0,Google Ads,System-Observed
TOUCH-000749,,2026-06-02T12:39:47,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,OR,18.21,0,Google Ads,System-Observed
TOUCH-000750,,2026-06-14T16:05:53,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,CA,31.78,0,Google Ads,System-Observed
TOUCH-000751,,2026-06-14T09:21:34,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,TX,26.57,0,Google Ads,System-Observed
TOUCH-000752,,2026-06-30T20:42:12,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,UT,22.4,0,Google Ads,System-Observed
TOUCH-000753,,2026-06-09T11:16:32,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,UT,36.94,0,Google Ads,System-Observed
TOUCH-000754,,2026-06-07T10:00:13,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,NV,29.92,0,Google Ads,System-Observed
TOUCH-000755,,2026-06-11T07:50:14,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,NY,40.71,0,Google Ads,System-Observed
TOUCH-000756,,2026-06-09T20:59:53,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,FL,31.36,0,Google Ads,System-Observed
TOUCH-000757,,2026-06-29T20:21:59,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,TX,21.77,0,Google Ads,System-Observed
TOUCH-000758,,2026-06-23T12:44:38,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,OR,25.5,0,Google Ads,System-Observed
TOUCH-000759,,2026-06-16T15:13:00,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NV,17.77,0,Google Ads,System-Observed
TOUCH-000760,,2026-06-06T19:44:23,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,OR,17.6,0,Google Ads,System-Observed
TOUCH-000761,,2026-06-22T11:29:12,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,NV,17.28,0,Google Ads,System-Observed
TOUCH-000762,,2026-06-05T16:49:49,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,TX,44.16,0,Google Ads,System-Observed
TOUCH-000763,,2026-06-30T19:36:27,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,AZ,42.68,0,Google Ads,System-Observed
TOUCH-000764,,2026-06-30T20:14:43,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,CO,34.55,0,Google Ads,System-Observed
TOUCH-000765,,2026-06-27T13:09:30,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,TX,32.43,0,Google Ads,System-Observed
TOUCH-000766,,2026-06-06T17:52:57,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,OR,33.26,0,Google Ads,System-Observed
TOUCH-000767,,2026-06-02T14:57:20,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,UT,30.88,0,Google Ads,System-Observed
TOUCH-000768,,2026-06-25T14:17:22,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,CA,24.6,0,Google Ads,System-Observed
TOUCH-000769,,2026-06-23T08:40:16,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,NV,39.1,0,Google Ads,System-Observed
TOUCH-000770,,2026-06-19T17:27:51,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,FL,22.37,0,Google Ads,System-Observed
TOUCH-000771,,2026-06-20T07:27:18,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,FL,40.67,0,Google Ads,System-Observed
TOUCH-000772,,2026-06-13T15:49:14,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,FL,22.11,0,Google Ads,System-Observed
TOUCH-000773,,2026-06-06T16:30:06,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,AZ,17.78,0,Google Ads,System-Observed
TOUCH-000774,,2026-06-03T07:34:37,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,FL,35.48,0,Google Ads,System-Observed
TOUCH-000775,,2026-06-24T09:22:48,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,NY,19.59,0,Google Ads,System-Observed
TOUCH-000776,,2026-06-10T12:10:20,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,AZ,28.63,0,Google Ads,System-Observed
TOUCH-000777,,2026-06-19T12:07:35,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,AZ,31.34,0,Google Ads,System-Observed
TOUCH-000778,,2026-06-21T07:51:17,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,TX,26.49,0,Google Ads,System-Observed
TOUCH-000779,,2026-06-14T09:56:18,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,FL,27.35,0,Google Ads,System-Observed
TOUCH-000780,,2026-06-28T09:21:04,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,UT,41.29,0,Google Ads,System-Observed
TOUCH-000781,,2026-06-05T20:54:57,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,OR,23.5,0,Google Ads,System-Observed
TOUCH-000782,,2026-06-20T14:16:37,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,NV,23.59,0,Google Ads,System-Observed
TOUCH-000783,,2026-06-07T16:14:40,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,CA,39.41,0,Google Ads,System-Observed
TOUCH-000784,,2026-06-22T13:41:09,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,WA,15.74,0,Google Ads,System-Observed
TOUCH-000785,,2026-06-11T08:01:01,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NY,37.11,0,Google Ads,System-Observed
TOUCH-000786,,2026-06-25T18:36:18,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NV,33.19,0,Google Ads,System-Observed
TOUCH-000787,,2026-06-22T16:18:04,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,TX,37.67,0,Google Ads,System-Observed
TOUCH-000788,,2026-06-01T16:21:43,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,AZ,26.82,0,Google Ads,System-Observed
TOUCH-000789,,2026-06-14T19:50:20,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,TX,17.03,0,Google Ads,System-Observed
TOUCH-000790,,2026-06-19T18:28:17,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,TX,15.95,0,Google Ads,System-Observed
TOUCH-000791,,2026-06-30T14:36:52,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NV,18.04,0,Google Ads,System-Observed
TOUCH-000792,,2026-06-15T18:40:10,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,AZ,40.54,0,Google Ads,System-Observed
TOUCH-000793,,2026-06-12T13:07:32,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,OR,22.23,0,Google Ads,System-Observed
TOUCH-000794,,2026-06-22T15:52:58,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,AZ,37.65,0,Google Ads,System-Observed
TOUCH-000795,,2026-06-30T11:06:57,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,CO,44.5,0,Google Ads,System-Observed
TOUCH-000796,,2026-06-22T12:45:41,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CA,37.96,0,Google Ads,System-Observed
TOUCH-000797,,2026-06-10T17:26:35,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,FL,25.99,0,Google Ads,System-Observed
TOUCH-000798,,2026-06-15T19:29:29,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,AZ,33.33,0,Google Ads,System-Observed
TOUCH-000799,,2026-06-28T10:43:17,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,TX,20.48,0,Google Ads,System-Observed
TOUCH-000800,,2026-06-10T07:42:03,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,OR,34.55,0,Google Ads,System-Observed
TOUCH-000801,,2026-06-24T09:24:54,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,WA,27.07,0,Google Ads,System-Observed
TOUCH-000802,,2026-06-05T13:13:01,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CO,41.78,0,Google Ads,System-Observed
TOUCH-000803,,2026-06-02T11:25:50,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,AZ,21.84,0,Google Ads,System-Observed
TOUCH-000804,,2026-06-23T12:48:53,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,UT,36.57,0,Google Ads,System-Observed
TOUCH-000805,,2026-06-18T07:15:55,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,NY,16.02,0,Google Ads,System-Observed
TOUCH-000806,,2026-06-18T17:39:54,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,CA,44.19,0,Google Ads,System-Observed
TOUCH-000807,,2026-06-22T19:51:22,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,FL,44.13,0,Google Ads,System-Observed
TOUCH-000808,,2026-06-12T15:06:55,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CA,15.59,0,Google Ads,System-Observed
TOUCH-000809,,2026-06-03T19:19:50,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,NY,41.38,0,Google Ads,System-Observed
TOUCH-000810,,2026-06-16T12:11:14,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NY,40.25,0,Google Ads,System-Observed
TOUCH-000811,,2026-06-25T08:34:35,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,WA,36.27,0,Google Ads,System-Observed
TOUCH-000812,,2026-06-14T20:52:22,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,NY,23.91,0,Google Ads,System-Observed
TOUCH-000813,,2026-06-04T18:27:05,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,CA,15.48,0,Google Ads,System-Observed
TOUCH-000814,,2026-06-10T14:48:25,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,NV,43.1,0,Google Ads,System-Observed
TOUCH-000815,,2026-06-13T20:19:09,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,AZ,30.43,0,Google Ads,System-Observed
TOUCH-000816,,2026-06-02T07:57:37,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NV,37.27,0,Google Ads,System-Observed
TOUCH-000817,,2026-06-30T10:51:01,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,AZ,21.47,0,Google Ads,System-Observed
TOUCH-000818,,2026-06-29T20:56:25,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,UT,32.6,0,Google Ads,System-Observed
TOUCH-000819,,2026-06-07T18:53:29,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,CO,14.76,0,Google Ads,System-Observed
TOUCH-000820,,2026-06-09T15:11:18,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,TX,34.06,0,Google Ads,System-Observed
TOUCH-000821,,2026-06-22T19:04:08,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,FL,15.5,0,Google Ads,System-Observed
TOUCH-000822,,2026-06-26T10:29:01,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,OR,42.39,0,Google Ads,System-Observed
TOUCH-000823,,2026-06-06T10:26:47,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CO,20.23,0,Google Ads,System-Observed
TOUCH-000824,,2026-06-21T12:13:35,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NV,26.32,0,Google Ads,System-Observed
TOUCH-000825,,2026-06-09T08:25:18,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,CA,24.78,0,Google Ads,System-Observed
TOUCH-000826,,2026-06-27T14:00:21,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,AZ,33.8,0,Google Ads,System-Observed
TOUCH-000827,,2026-06-30T13:21:57,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,WA,35.7,0,Google Ads,System-Observed
TOUCH-000828,,2026-06-10T17:30:44,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,CO,36.37,0,Google Ads,System-Observed
TOUCH-000829,,2026-06-19T13:49:02,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,CO,24.6,0,Google Ads,System-Observed
TOUCH-000830,,2026-06-04T15:10:26,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CA,19.26,0,Google Ads,System-Observed
TOUCH-000831,,2026-06-12T18:53:04,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,OR,32.31,0,Google Ads,System-Observed
TOUCH-000832,,2026-06-05T11:13:40,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,AZ,37.35,0,Google Ads,System-Observed
TOUCH-000833,,2026-06-23T17:39:13,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,FL,27.24,0,Google Ads,System-Observed
TOUCH-000834,,2026-06-28T14:38:57,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,AZ,15.14,0,Google Ads,System-Observed
TOUCH-000835,,2026-06-09T16:10:55,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,OR,29.76,0,Google Ads,System-Observed
TOUCH-000836,,2026-06-15T07:18:25,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,WA,21.62,0,Google Ads,System-Observed
TOUCH-000837,,2026-06-18T10:06:17,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CO,31.14,0,Google Ads,System-Observed
TOUCH-000838,,2026-06-02T08:07:04,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NV,18.18,0,Google Ads,System-Observed
TOUCH-000839,,2026-06-14T15:16:29,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NV,44.64,0,Google Ads,System-Observed
TOUCH-000840,,2026-06-24T08:47:16,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,CO,36.43,0,Google Ads,System-Observed
TOUCH-000841,,2026-06-05T20:57:24,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,TX,25.04,0,Google Ads,System-Observed
TOUCH-000842,,2026-06-09T19:16:10,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,CA,22.38,0,Google Ads,System-Observed
TOUCH-000843,,2026-06-01T20:42:21,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CO,15.33,0,Google Ads,System-Observed
TOUCH-000844,,2026-06-01T11:50:17,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NY,36.03,0,Google Ads,System-Observed
TOUCH-000845,,2026-06-29T08:14:37,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,CA,30.57,0,Google Ads,System-Observed
TOUCH-000846,,2026-06-27T18:40:53,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,UT,37.24,0,Google Ads,System-Observed
TOUCH-000847,,2026-06-10T12:48:12,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,OR,33.16,0,Google Ads,System-Observed
TOUCH-000848,,2026-06-09T09:39:59,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,NY,30.99,0,Google Ads,System-Observed
TOUCH-000849,,2026-06-15T13:44:19,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,NV,24.77,0,Google Ads,System-Observed
TOUCH-000850,,2026-06-22T11:02:36,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,OR,41.28,0,Google Ads,System-Observed
TOUCH-000851,,2026-06-13T15:52:28,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,AZ,40.46,0,Google Ads,System-Observed
TOUCH-000852,,2026-06-12T11:26:10,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,OR,24.19,0,Google Ads,System-Observed
TOUCH-000853,,2026-06-25T20:38:05,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NY,21.69,0,Google Ads,System-Observed
TOUCH-000854,,2026-06-20T07:26:04,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,AZ,39.68,0,Google Ads,System-Observed
