touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-000684,,2026-06-10T20:06:05,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,CA,27.09,0,Google Ads,System-Observed
TOUCH-000685,,2026-06-11T10:24:04,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,AZ,25.02,0,Google Ads,System-Observed
TOUCH-000686,,2026-06-20T12:19:52,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,AZ,37.18,0,Google Ads,System-Observed
TOUCH-000687,,2026-06-12T16:06:32,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,FL,43.15,0,Google Ads,System-Observed
TOUCH-000688,,2026-06-29T20:13:54,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,WA,36.92,0,Google Ads,System-Observed
TOUCH-000689,,2026-06-10T16:12:15,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,UT,37.82,0,Google Ads,System-Observed
TOUCH-000690,,2026-06-27T15:14:23,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CA,41.71,0,Google Ads,System-Observed
TOUCH-000691,,2026-06-26T18:09:26,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,OR,41.48,0,Google Ads,System-Observed
TOUCH-000692,,2026-06-27T09:14:40,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,OR,24.38,0,Google Ads,System-Observed
TOUCH-000693,,2026-06-11T07:25:02,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,AZ,24.46,0,Google Ads,System-Observed
TOUCH-000694,,2026-06-08T08:31:58,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,CA,37.07,0,Google Ads,System-Observed
TOUCH-000695,,2026-06-09T12:41:11,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,UT,31.47,0,Google Ads,System-Observed
TOUCH-000696,,2026-06-18T16:41:34,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,TX,39.85,0,Google Ads,System-Observed
TOUCH-000697,,2026-06-06T13:50:07,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,AZ,26.66,0,Google Ads,System-Observed
TOUCH-000698,,2026-06-22T17:15:31,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,FL,39.97,0,Google Ads,System-Observed
TOUCH-000699,,2026-06-20T14:10:09,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,OR,26.2,0,Google Ads,System-Observed
TOUCH-000700,,2026-06-29T16:33:43,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,UT,29.67,0,Google Ads,System-Observed
TOUCH-000701,,2026-06-26T12:43:40,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,OR,44.04,0,Google Ads,System-Observed
TOUCH-000702,,2026-06-05T11:01:32,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CA,43.19,0,Google Ads,System-Observed
TOUCH-000703,,2026-06-07T09:49:45,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,OR,19.68,0,Google Ads,System-Observed
TOUCH-000704,,2026-06-17T18:39:09,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,WA,23.77,0,Google Ads,System-Observed
TOUCH-000705,,2026-06-14T19:52:02,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,31.09,0,Google Ads,System-Observed
TOUCH-000706,,2026-06-10T20:54:12,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,FL,38.98,0,Google Ads,System-Observed
TOUCH-000707,,2026-06-27T11:39:27,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,OR,40.71,0,Google Ads,System-Observed
TOUCH-000708,,2026-06-06T07:21:23,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,NV,24.91,0,Google Ads,System-Observed
TOUCH-000709,,2026-06-11T16:27:15,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,WA,31.26,0,Google Ads,System-Observed
TOUCH-000710,,2026-06-01T15:17:35,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,FL,25.07,0,Google Ads,System-Observed
TOUCH-000711,,2026-06-03T07:45:04,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,CO,40.14,0,Google Ads,System-Observed
TOUCH-000712,,2026-06-24T18:40:27,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,OR,31.01,0,Google Ads,System-Observed
TOUCH-000713,,2026-06-20T08:10:42,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,OR,26.92,0,Google Ads,System-Observed
TOUCH-000714,,2026-06-11T12:12:20,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,CO,25.6,0,Google Ads,System-Observed
TOUCH-000715,,2026-06-20T09:59:25,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,WA,43.96,0,Google Ads,System-Observed
TOUCH-000716,,2026-06-23T11:34:44,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,UT,24.38,0,Google Ads,System-Observed
TOUCH-000717,,2026-06-22T10:38:37,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CA,38.25,0,Google Ads,System-Observed
TOUCH-000718,,2026-06-09T19:57:12,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,FL,40.99,0,Google Ads,System-Observed
TOUCH-000719,,2026-06-09T16:44:11,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,UT,22.31,0,Google Ads,System-Observed
TOUCH-000720,,2026-06-11T07:16:53,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,TX,37.8,0,Google Ads,System-Observed
TOUCH-000721,,2026-06-13T10:08:20,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,NV,26.02,0,Google Ads,System-Observed
TOUCH-000722,,2026-06-20T20:51:21,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,TX,43.8,0,Google Ads,System-Observed
TOUCH-000723,,2026-06-17T19:52:50,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,OR,43.06,0,Google Ads,System-Observed
TOUCH-000724,,2026-06-30T14:02:27,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,CO,27.87,0,Google Ads,System-Observed
TOUCH-000725,,2026-06-29T07:21:31,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,WA,27.29,0,Google Ads,System-Observed
TOUCH-000726,,2026-06-26T15:03:44,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NY,28.0,0,Google Ads,System-Observed
TOUCH-000727,,2026-06-05T14:21:40,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,CA,41.77,0,Google Ads,System-Observed
TOUCH-000728,,2026-06-21T16:43:53,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,CA,20.51,0,Google Ads,System-Observed
TOUCH-000729,,2026-06-16T10:27:51,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,UT,26.03,0,Google Ads,System-Observed
TOUCH-000730,,2026-06-21T14:27:06,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,WA,35.26,0,Google Ads,System-Observed
TOUCH-000731,,2026-06-13T17:05:14,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,NY,28.39,0,Google Ads,System-Observed
TOUCH-000732,,2026-06-28T20:58:08,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,WA,15.52,0,Google Ads,System-Observed
TOUCH-000733,,2026-06-25T08:44:29,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,OR,34.52,0,Google Ads,System-Observed
TOUCH-000734,,2026-06-09T07:06:02,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,UT,31.56,0,Google Ads,System-Observed
TOUCH-000735,,2026-06-10T12:25:18,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,CA,29.02,0,Google Ads,System-Observed
TOUCH-000736,,2026-06-07T09:52:11,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,FL,34.02,0,Google Ads,System-Observed
TOUCH-000737,,2026-06-29T11:59:52,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CO,42.95,0,Google Ads,System-Observed
TOUCH-000738,,2026-06-12T09:53:16,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,FL,34.45,0,Google Ads,System-Observed
TOUCH-000739,,2026-06-13T15:44:44,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,TX,16.38,0,Google Ads,System-Observed
TOUCH-000740,,2026-06-23T18:38:38,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,TX,32.83,0,Google Ads,System-Observed
TOUCH-000741,,2026-06-25T12:02:03,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,NV,34.54,0,Google Ads,System-Observed
TOUCH-000742,,2026-06-30T09:26:56,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,CA,30.22,0,Google Ads,System-Observed
TOUCH-000743,,2026-06-19T10:08:37,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,UT,39.3,0,Google Ads,System-Observed
TOUCH-000744,,2026-06-12T17:03:02,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,CO,36.52,0,Google Ads,System-Observed
TOUCH-000745,,2026-06-07T17:42:28,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,OR,14.51,0,Google Ads,System-Observed
TOUCH-000746,,2026-06-13T14:05:44,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,WA,23.94,0,Google Ads,System-Observed
TOUCH-000747,,2026-06-19T08:21:38,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,NY,26.82,0,Google Ads,System-Observed
TOUCH-000748,,2026-06-17T10:14:23,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,WA,24.13,0,Google Ads,System-Observed
TOUCH-000749,,2026-06-13T17:27:14,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,AZ,32.85,0,Google Ads,System-Observed
TOUCH-000750,,2026-06-27T08:10:51,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,CA,43.53,0,Google Ads,System-Observed
TOUCH-000751,,2026-06-14T07:46:53,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,UT,36.0,0,Google Ads,System-Observed
TOUCH-000752,,2026-06-01T07:26:37,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CO,14.66,0,Google Ads,System-Observed
TOUCH-000753,,2026-06-20T18:44:21,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,FL,24.1,0,Google Ads,System-Observed
TOUCH-000754,,2026-06-15T12:38:16,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NY,43.75,0,Google Ads,System-Observed
TOUCH-000755,,2026-06-27T17:44:01,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,OR,34.23,0,Google Ads,System-Observed
TOUCH-000756,,2026-06-09T15:00:52,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,NY,19.86,0,Google Ads,System-Observed
TOUCH-000757,,2026-06-18T09:12:45,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,UT,35.5,0,Google Ads,System-Observed
TOUCH-000758,,2026-06-09T18:55:46,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NV,26.13,0,Google Ads,System-Observed
TOUCH-000759,,2026-06-11T16:06:11,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,AZ,26.7,0,Google Ads,System-Observed
TOUCH-000760,,2026-06-14T07:26:45,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,CO,28.26,0,Google Ads,System-Observed
TOUCH-000761,,2026-06-01T09:57:22,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,WA,27.98,0,Google Ads,System-Observed
TOUCH-000762,,2026-06-15T09:55:59,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,TX,20.02,0,Google Ads,System-Observed
TOUCH-000763,,2026-06-29T10:14:58,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,UT,24.12,0,Google Ads,System-Observed
TOUCH-000764,,2026-06-05T10:35:37,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,OR,40.86,0,Google Ads,System-Observed
TOUCH-000765,,2026-06-14T08:39:52,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NV,36.97,0,Google Ads,System-Observed
TOUCH-000766,,2026-06-14T11:54:47,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,CA,37.0,0,Google Ads,System-Observed
TOUCH-000767,,2026-06-10T08:04:39,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,WA,23.93,0,Google Ads,System-Observed
TOUCH-000768,,2026-06-27T18:58:47,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,CA,35.31,0,Google Ads,System-Observed
TOUCH-000769,,2026-06-05T07:51:16,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,UT,22.51,0,Google Ads,System-Observed
TOUCH-000770,,2026-06-14T08:39:11,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,WA,29.39,0,Google Ads,System-Observed
TOUCH-000771,,2026-06-10T15:32:07,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,UT,34.61,0,Google Ads,System-Observed
TOUCH-000772,,2026-06-26T07:02:03,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,NV,38.82,0,Google Ads,System-Observed
TOUCH-000773,,2026-06-03T18:53:27,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,TX,29.79,0,Google Ads,System-Observed
TOUCH-000774,,2026-06-30T10:02:38,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,FL,20.7,0,Google Ads,System-Observed
TOUCH-000775,,2026-06-30T07:31:16,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,NV,21.26,0,Google Ads,System-Observed
TOUCH-000776,,2026-06-01T18:59:50,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NY,35.76,0,Google Ads,System-Observed
TOUCH-000777,,2026-06-16T20:50:42,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,WA,44.22,0,Google Ads,System-Observed
TOUCH-000778,,2026-06-23T10:22:41,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,OR,37.56,0,Google Ads,System-Observed
TOUCH-000779,,2026-06-24T17:11:16,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,WA,42.19,0,Google Ads,System-Observed
TOUCH-000780,,2026-06-02T16:11:39,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,WA,31.84,0,Google Ads,System-Observed
TOUCH-000781,,2026-06-28T14:12:42,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,WA,22.75,0,Google Ads,System-Observed
TOUCH-000782,,2026-06-16T15:30:17,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NY,35.99,0,Google Ads,System-Observed
TOUCH-000783,,2026-06-24T20:55:51,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,UT,35.06,0,Google Ads,System-Observed
TOUCH-000784,,2026-06-20T15:30:24,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,NV,31.92,0,Google Ads,System-Observed
TOUCH-000785,,2026-06-17T13:34:01,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,FL,16.95,0,Google Ads,System-Observed
TOUCH-000786,,2026-06-06T07:43:45,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,CA,35.77,0,Google Ads,System-Observed
TOUCH-000787,,2026-06-24T08:34:37,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,FL,30.97,0,Google Ads,System-Observed
TOUCH-000788,,2026-06-21T08:20:30,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,15.41,0,Google Ads,System-Observed
TOUCH-000789,,2026-06-30T15:42:34,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,FL,27.96,0,Google Ads,System-Observed
TOUCH-000790,,2026-06-09T17:31:50,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,FL,23.83,0,Google Ads,System-Observed
TOUCH-000791,,2026-06-15T14:14:00,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,FL,42.94,0,Google Ads,System-Observed
TOUCH-000792,,2026-06-23T20:57:36,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,FL,32.81,0,Google Ads,System-Observed
TOUCH-000793,,2026-06-20T15:48:06,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,AZ,38.82,0,Google Ads,System-Observed
TOUCH-000794,,2026-06-27T09:45:00,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,NV,14.87,0,Google Ads,System-Observed
TOUCH-000795,,2026-06-29T20:28:52,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CA,33.25,0,Google Ads,System-Observed
TOUCH-000796,,2026-06-18T09:00:30,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NV,23.27,0,Google Ads,System-Observed
TOUCH-000797,,2026-06-12T15:28:18,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,NY,42.95,0,Google Ads,System-Observed
TOUCH-000798,,2026-06-24T10:33:45,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,OR,35.09,0,Google Ads,System-Observed
TOUCH-000799,,2026-06-22T11:50:16,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,44.22,0,Google Ads,System-Observed
TOUCH-000800,,2026-06-29T14:42:20,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,AZ,43.37,0,Google Ads,System-Observed
